author_id,verified_buyer,reviews,date,upvote,reviewer_name,ratings,start_time,end_time,company_name
review-33245,,"I needed some paper work to be mailed to Costa Rica. I was told it would arrive on Friday as it was very urgent, I get it by Monday. Everything was okay until idiotic driver got lost and didn't follow procedure since in Costa Rica, there are no street names and many time the divers needs to call the recipient to verify the address. I have never used DHL and will never use it again. I pay 60 dollars for nothing! Stay away from DHL. It's sad to see such ineptitude from a German company!","July 26, 2010",0,"Victor of Redwood city , CA",,2021-05-26 11:33:42.832190,2021-05-26 11:33:43.030352,DHL
review-28578,,"Near the end of June 2010, my sister sent me a package via DHL from Oregon to my home in central Mexico. On July 2, after she had sent it, she realized that she had sent it to an old address where I had lived several years ago. Once she notified me, I immediately telephoned the DHL customer service number in Mexico to ask them to correct the delivery address. I was told that they could not accept any correction until after 7:00 PM on the day that the delivery had failed for the third time and the package had been returned to them.A few minutes later, I entered my tracking number in the DHL website and discovered that the package had been delivered and signed for that same afternoon. Since the waybill was marked for a delivery signature by only my wife or me, and obviously neither of us had signed. I called DHL again to complain. I was told that they could try to recover the package but that it would be better if I went to the delivery address myself and tried to get the package back. I did exactly that and the person at that address told me that she had not been at home at the alleged time of the delivery and had never heard of the man who supposedly signed for my package.I called DHL again, incensed that their driver had delivered my package to a stranger at an address where no one was home. I assumed that the package was well and truly lost, but hoped at least to file a complaint against the DHL driver. I was told that, since the waybill did not specify person-to-person delivery, they were well within their rights to deliver the package to anyone who was willing to say that they knew me and that I lived at that address. They refused to accept a complaint against their driver, since they said they had no way of telling who was telling the truth and who was lying.I lost a renewal credit card which I had to immediately cancel, a letter from the IRS the contents of which I'm still trying to determine, and an irreplaceable handwritten letter from a great-great uncle to another family member, written in 1863.
                    ","July 2, 2010",0,"Patrick of Zapopan, Other",,2021-05-26 11:33:43.030352,2021-05-26 11:33:43.238575,DHL
review-28389,,"I contacted DHL on the 16th of June about sending a laptop to my fiancée in Ukraine. The agent on the phone walked me through all the paperwork that needed to be filled out and informed me that there would be a 20% customs charge when the package arrived in the country before it could be delivered. I agreed to that and sent the package on the 18th of June. Once the package reached Ukraine on the 20th of June, it got stuck in customs under a clearance delay. I did not receive any phone calls from DHL to explain the situation and neither did my fiancée. After two days of waiting, I finally called them to find out what was going on with my package. They told me they had no information and that I needed my fiancée to call their Ukraine office to find out why it is not passing customs.Later that day, my fiancée had informed me that the customs charge was 44% and not 20% as the DHL representative had quoted to me. I informed her to tell them to send it back as that would have cost another $US 400 and that we were not going to pay that. After I found this out, I immediately contacted DHL to request that they send the package back to me and promptly refund my money because their agent misinformed me and lied to me. I would not have sent it with them if I would have known that it was going to cost me that much at customs. I received an email back stating that the package would be returned to me free of charge, but my situation did not qualify for a refund.Now I have to wait till tomorrow to find out if they are actually going to return the package. But they still will not give me a refund even though they are the ones that told me that the customs charge was only 20% even though in reality it is 44%. I believe they are running a scam here telling people false information so that they can steal their money without having to provide the service that they are being paid for. It is now July 1, 2010 and I am waiting to hear whether I will get my package back. And I still feel that they owe me a refund. Don't let DHL steal your money like they have stolen mine.I do not know the total economical damage as of yet. There is the $US 279 that I spent on shipping. The laptop was $US 500, which I am not sure at this point whether I am going to get it back or not. Then there is the mental stress caused by DHL because I lost sleep worrying whether my fiancée would be able to get her birthday gift. Then my fiancée’s mental stress because of the customs in her country. Also, the problem that my fiancée needs a laptop so that we can make plans for our wedding together and can talk to each other about the details. There is a lot of underlying stress factors that have caused us both to loose sleep and caused a degrade in performance at work and home lives.
                    ","July 1, 2010",0,"Jameson of Bakersfield, CA",,2021-05-26 11:33:43.238575,2021-05-26 11:33:47.446868,DHL
review-223487,,"On 10/26/2009, I went to the DHL webpage to get a quote for a shipment going to Italy. I was quoted $279.82 for 4 cartons with total weight of 64 lbs. So I shipped the order via DHL delivering it to their pickup agent.When I got the invoice, I had been billed $403.51. So I call DHL and filed a dispute. I haven't heard anything about this until this week (June 27 2010) when I got a demand for the payment from a collection agency. I am a small business and I work on a small profit margin and I have perfect credit, never missing a payment to any vendor in 13 years. I was hoping DHL would somehow split the difference. They said the weight was calculated on a dimensional weight, but I did list each carton dimensions and weight. I have been shipping with DHL for 5 years and this is the first time a problem like this has occurred.I won't be doing any more business with DHL
                    ","June 29, 2010",0,"Patrick of San jose, ca",,2021-05-26 11:33:47.446868,2021-05-26 11:33:48.668404,DHL
review-223486,,"I made an order from China. I had an option to pay by sea (cheaper) or by air (expensive). I choose air (DHL). They told me that the shipment is already released from customs and I should expect it to arrive by tomorrow not later than 5 pm. A day after, I received a phone call from DHL New Jersey location telling me that a delivery attempt was made at 11:45 and nobody was there. It's a complete lie. I was outside waiting for my friend and nobody was there. If delivery attempt was made, don't they so suppose to leave a note on the door?  Somebody call me from the NJ location after 45 minutes at 12:25, something like that, asking me if it is ok to deliver the package tomorrow. I called DHL, explained them what happened and they told me that the manager will contact me within an hour. He didn't call me. I have to call back and they told me that there was no note on the account saying that the manager supposed to call me at all. Then I got to speak to a manager and he is telling me that because I am a resident then it should be arriving until 8 pm.Bottom line: Nobody was here (DHL) at 11:45. No delivery attempt was made. Moreover, no note on the door and then they call me to ask me if it is ok to send it tomorrow! After speaking and calling several times, they are telling me that, “Oh, because you are a resident, it will be until 8 pm. That was its all about paying top money for something that didn't came on time, trying to manipulate me (asking me if it’s possible to come tomorrow) and then give me an additional excuse that because I am resident I should wait until 8 pm. After all the hassle lying, manipulation because the driver had to do other business or other arrangement, I have to pay a price, aggravation, lies, manipulation, and on top of all they try to make me look that I was not there! Where is the note that he supposed to leave on the door. Each truck has a tracking device on their trucks. Could anybody proof me that he was at my street at all? A complete lie! Manipulators doesn't worth the money, hassle, aggravation and the worst part is that they still trying to make you feel guilty after they lie and manipulate me.  
                    ","April 15, 2010",2,"Nisan of Brooklyn, NY",,2021-05-26 11:33:48.668404,2021-05-26 11:33:52.888077,DHL
review-223485,,"I bought a product on Amazon.com.  They used DHL as a shipping company.  I placed the wrong address originally, but when discovered, I changed it to my new address.  I called DHL to get a chance in delivery.  They required weight and dimensions.  Do you know how hard it is to contact an online company to get that information?  I managed to find it and give the information with my new address on 25 January 2010.  I was told that in 24-48 hours, someone would get back to me with a price on shipping between provinces.No call came, so on 27 January, I called them.  No address was marked down.  I informed them that I had previously given that information, but gave it anyway.  They called back on 29 January to complete the payment and verification.  They received a payment of $70 to ship the package and the payment was processed that same day.  I was told that it would take two business days for the package to be delivered.On 3 February, I received a call from the delivery guy who was trying to drop the package off at the original address.  The delivery guy was informed of the error and was told that it was supposed to be sent to my current address (out of province, but still in country).  The package is still sitting in the same location as of 9 February, and no record of when it will be sent to me has been done.  I have missed deadlines and payments have been received to DHL but no package was delivered.
                    ","Feb. 9, 2010",0,"Brad of Yellowknife, NT",,2021-05-26 11:33:52.888077,2021-05-26 11:33:55.103799,DHL
review-223484,,"Wow. DHL is the worst shipping company out there. I have shipped items before and have never been so ripped off! On December 29, 2009, I dropped off a gift for my fiance to be shipped to Jamaica via DHL at their drop-off location at 3232 Steeles Ave. W. I spoke with a very nice and intelligent attendant and advised her that the parcel was a gift and inquired of further charges if any. She told me to fill out a Pro Forma invoice which would declare the parcel as a gift and would push it through customs with no further charges. I did this, and the package was sent out.On January 4, 2010, I noticed that the parcel said ""Clearance delay"" on their online tracking. No one contacted me or the intended recipient, and the parcel was sitting there from December 31, 2009. I figured being the holidays, things are slow. So I would call. I did and found out that customs was holding the parcel, but the DHL rep I spoke with did not know why. I received a call from my fiance, and he was livid. DHL called him and advised that he would need to pay $21000JAM roughly $260CAD to pick up the parcel. He told me his immediate reaction was ship the parcel back. I told him to cool out and that I would handle it on my side.I called DHL, very confident that this would be cleared up quickly, as I had been assured that with the Pro Forma invoice, there would be no further charges and DHL Canada would handle everything. Boy, was I wrong. The DHL rep told me I filled out the wrong invoice and that I needed to fill out a Commercial invoice ASAP. So I did, and they sent it on to their depot at Kingston Gateway. That was January 5, 2010.Now, it is January 30, 2010, and the parcel is still being held by customs. Jamaica customs supposedly reevaluated the contents of the package which included a cellphone, Bluetooth, mp3 player, and key chain. I paid $225CAD for these items. They adjusted their fee to $14800+JAM. I told DHL Canada that I am not paying a dime and they made a mistake, because they gave me incorrect information and I need the parcel returned to me in perfect condition. For two weeks, I was given the runaround.Finally, I have been told that customs is refusing to return my parcel, because ignorance is not a valid enough reason to return the parcel. If I do not pay the $14800+JAM in 90 days, my parcel will be marked as ""Abandoned"" and disposed of. I told DHL Canada and I sent them a letter that I will not be paying any amount they needed to foot the bill or get my parcel returned somehow. One of their representative, Richard, advised me that it is not DHL's responsibility to know how customs operate in the country I am shipping to and that it is my responsibility, and I should have known what the correct paperwork is needed to ship to that country.So, here is the long and short of it. When you use DHL to ship, you are not paying for the service; you are paying for the name that heads your shipping document. The fact is you are shipping your items yourself. DHL is not responsible for giving out correct information to their customers; when it comes to that, you are on your own. It is not about the money; it is about the principle. I have been reading some of these experiences of others online, and it is apparent that DHL has been doing this for years, and we continue to let it happen. I will not just let this slide by. They are unscrupulous and completely unprofessional!My fiance did not get a gift this Christmas. We are to be married in a few months, and this situation is like a bad cloud hanging over us. The key chain is a something my son bought himself for the man who is to become his new father figure. We wrapped the gift together in Christmas wrapping paper, and my little boy put a note on it himself. My son is devastated that my fiance did not get his gift and can't understand why. In an 8-year-old's mind, fair is fair. We paid for a service and expect the service we paid for. I could understand if I was informed of the possibility of more money needing to be paid and still sent my parcel with them. Then I would be responsible for the COD charges. But I was never informed by anyone, and my fiance has been without his gift for one month now when I was told it would take 2 days to get to him. This is a complete travesty, and living in a ""first world"" country, you would think there is some kind of justice for a disgusting company like this!
                    ","Jan. 30, 2010",2,"Cavell of Etobicoke, ON",,2021-05-26 11:33:55.103799,2021-05-26 11:33:59.353491,DHL
review-223483,,"DHL is so far the worst company I ever used. I shipped a package from the USA to my parents in France. I paid $73.00 for a little 4lbs package, being told that it would get to my parents in 3 business days. Well, the package was sent December 14th and arrived January 4th, those are very long 3 days. I was finally informed on December 24th that they couldn't locate my parents because it was an apartment complex, so I called them and informed them to leave the package with the concierge. The next days, they couldn't locate the address, funny that they could do it the first day. So I called and called an Andrew from claims who was helping me but to get him on the phone, what a journey. They finally found the address but this time, they said my father refused to pay the duty and taxes (I have shipped to my parents for 10 years and I never heard such a thing that the receiver has to pay taxes on a gift they are receiving). So I gave DHL the permission to bill my credit card. I came to find out that actually, my father was never asked to pay anything and they never attempted the delivery. When finally they delivered the package, I called my father and at my surprise, they charged him the same duty and taxes that they charged me. So I called Andrew but he would not pick up the phone so I left a few messages. But someone else called me today in the morning saying that it was a human mistake. DHL does nothing other than human mistake. Do not use this company. Worst mistake I ever made in 10 years of shipping to Europe is giving DHL a chance. Believe me, it's not worth the money ($73.00 + 18.59 + 18.59 = 110.18) and less the aggravation and time spending with their incompetent customer service.
                    ","Jan. 7, 2010",2,"Elisabete of Shelton, CT",,2021-05-26 11:33:59.353491,2021-05-26 11:34:03.587545,DHL
review-223482,,"DHL sent my bank letter to an irrelevant person, and discloses my personal information. HBSC sent me a package, with tracking number 4128964490. HSBC also put the wrong telephone number on it.  According to DHL China, 800-810-8000, ext 6702, on 31 December 2009, their delivery day, they found nobody in (despite the fact that I had been in for the whole day), so they called the wrong number, and had been instructed to send the parcel to another household, and the parcel had been signed for by Zhu L.DHL did not even check with the person who answered the phone call, whether he knows anybody with a last name Wang.  They simply delivered to another address.  Thanks to their behavior, all my personal information from the bank has been released to this Zhu L., who made no attempts to return the document to DHL or myself in over a week.
                    ","Jan. 5, 2010",0,"Ye of Manchester, Other",,2021-05-26 11:34:03.587545,2021-05-26 11:34:07.786474,DHL
review-223481,,"After reassurance from DHL that shipment would take 2 working days to arrive in Kuala Lumpur Malaysia, I sent out my and my husband's original passports, marriage certificate, payslip, bank account statements, investment account statements and other documents through DHL. It was promised to have it delivered to Malaysia on last Thursday, but up to today, the shipment is still in Hong Kong. I called up DHL's customer service and they told me that they had mislocated the shipment!!","Dec. 7, 2009",0,"A of Liverpool, OTHER",,2021-05-26 11:34:07.786474,2021-05-26 11:34:10.009669,DHL
review-223480,,"AWB #1184745844 refers.

                    
                        
                    
                        
                            1. Delay in clearance
                        
                    
                        
                            2. Causing import duty for non-dutiable products and in our case, optical frames.
                        
                    
                        
                            3. Forcing us to make payment for the import duty
                        
                    
                        
                    
                
                    ","Nov. 11, 2009",0,"Mk of Kuala Lumpur, OTHER",,2021-05-26 11:34:10.009669,2021-05-26 11:34:12.212190,DHL
review-223479,,"Last year I purchased some goods from China, they never arrived. DHL even didn't bring me documents for clearance if it was necessary.","Nov. 3, 2009",0,"Anthony of Sofia, other",,2021-05-26 11:34:12.212190,2021-05-26 11:34:14.437149,DHL
review-223478,,"I have been waiting more than 20 days for an express shipment.

                    
                        
                    
                        
                            Whenever I call, there is a computer problem, people can not be reached, the status is not know, customs is slow, whatever. I have send invoices, been calling for days. NOTHING happens.
                        
                    
                        
                            
                        
                    
                        
                            I receive weekly shipments from all over the world. Just one supplier made the mistake of shipping through DHL. This delay has NEVER occured. This way of dealing with a shipment by a shipper, I have not seen in 20 years. I'm sorry to say, but DHL is a JOKE! Amerijet takes 1 day to get shipments through customs. Fedex, takes 2 days. DHL, 20 days. No selfrespecting company would treat their core business like this. 
                        
                    
                        
                            
                        
                    
                        
                            Do I sound angry? Imagine how my customer sounds to me after waiting this long.
                        
                    
                        
                            
                        
                    
                        
                            Please,close DHL on Aruba so no other customers make the mistake of dealing with them.
                        
                    
                        
                            
                        
                    
                        
                            Their lack of service is beyond believe!
                        
                    
                        
                            Enno Rob
                        
                    
                        
                    
                
                    ","Oct. 27, 2009",0,"E.R.M. of Noord, other",,2021-05-26 11:34:14.437149,2021-05-26 11:34:15.637157,DHL
review-223477,,"Never ever use DHL for business. I have had a very important Research and Development package from China. We made sure it would arrive prior to long weekend of September 4, 2009. I am not home most days. The plan was to perform RnD at long weekend. Huge plan with 3 engineers meeting at my home. DHL killed the whole plan. They found the home address on first day, no one home. The next day, they could not find my home. That after I made sure I will personally stay home just for that package. I waited the whole day. I called every hour after 3PM. The delivery guy updated their system at 8PM saying ""Address information was wrong."" This is pathetic. How on earth did they find my home the first time, left a yellow sticker and not find the same address the next day, that to after 8PM?! Never ever use DHL for business.We have no clue on what will happen on Tuesday. I am so annoyed and mad that I am on this site the same night the second attempt/excuse was made. We will not go and enjoy our long weekend. I cannot work either, no money will be paid. The family had their own plan to leave already. Other researcher are not coming now. I am just mad.
                    ","Sept. 5, 2009",0,"Nik of Edison, NJ",,2021-05-26 11:34:15.637157,2021-05-26 11:34:15.844127,DHL
review-223476,,"I am waiting for important documents sent from Italy on August 11, 2009 to myself in Hawaii. As of Today, August 20, after many telephone complaints and ""presumed"" tentative deliveries, I still have not been able to receive my documents. DHL never called me back to schedule a delivery. They claim they redelivered when they did not. I left the yellow card signed for release of the package. DHL, 10 days to deliver documents and I still don't have them, unacceptable. They don't allow me to speak to the Honolulu Office. They can't call the Honolulu Office or the driver. 12:46pm shipment picked up Trieste, Italy. I had important documents to submit for a cruise ship bidding.","Aug. 20, 2009",0,"William of Kailua, HI",,2021-05-26 11:34:15.844127,2021-05-26 11:34:17.037060,DHL
review-223475,,"Of late, DHL is fraudulently charging custom duty on all documents (business cards, company brochures, calendars) shipped from our Houston office to us internally without any proper custom duty receipts duly signed by competent authorities and no justification. Delays in getting important documents needed for seminars and to distribute to our office staff and customers.","June 23, 2009",0,"Leroy of Mumbai, TX",,2021-05-26 11:34:17.037060,2021-05-26 11:34:18.261377,DHL
review-223474,,I sent my notebook computer with DHL to return it to Gateway. DHL lost my computer at one of their warehouses. I called to check the status of my computer with Gateway and they told me that they never got it at the warehouse. I then called DHL and filed a claim for my computer and they sent me a check for $100. I had not even had the computer for a year and I paid $700.00 for it. I appealed that amount and they said that it would be the only amount that I would get for my computer. I am not happy about this and all that I want is my computer back because I am taking a college course over the internet and I have now failed 2 terms because I no longer have my laptop. I don’t think what they did to me is fair. I have to repay my student loans of $8000.00 and retake the classes. I would have passed the classes if I would have had my computer.,"June 3, 2009",0,"Jennifer of Glen Allen, VA",,2021-05-26 11:34:18.261377,2021-05-26 11:34:21.463989,DHL
review-223473,,"I ordered a package from China, was told by DHL that I'll have it in 2 days. Then on the day of delivery, it said Forwarded for delivery. I called them. No one ever told me that they didn't deliver it to my house anymore; they turned it over to the post office. I called; they said that it will be another 2 to 3 days. And now, I can't track it. I have to work. I don't know when it will be here for sure. And I can't take off to be here everyday until it gets here. Never use DHL. Use UPS or FedEx.","April 21, 2009",2,"Andy of Paducah, KY",,2021-05-26 11:34:21.463989,2021-05-26 11:34:25.685845,DHL
review-223472,,I received a collection notice from a company named NCO Financial Systems Inc. in Feburary 2009 for a $ 5.76 balance that I had at DHL from December 2007.  I had paid this balance with my debit card at the time I was in this location. When I contacted DHL about this I spoke with a gentleman named Michael who had stated that DHL never collected this payment and sent me a bill for this balance.  I never received a bill or any other notification from DHL.,"March 5, 2009",0,"Ruth of Holtsville, NY",,2021-05-26 11:34:25.685845,2021-05-26 11:34:28.893605,DHL
review-223471,,"I am based in India. We had exhibited in Chicago in 1st week of December. For the exhibition, we had shipped the material required for exhibition from India to chicago by DHL. It was done well in advance and the shipment was supposed to reach before the exhibition start. It never reached although the online status clearly shows that the shipment was ready for delivery on 28th Nov at 7 am. So they had the whole day to deliver. We lost 2 days of exhibition since we did not have any material. We also had to print some banners on time which cost us. A potential loss of customer could be worth 100000 USD for us.

                    ","Jan. 29, 2009",0,"Ashish of Pune, other",,2021-05-26 11:34:28.893605,2021-05-26 11:34:31.122807,DHL
review-223470,,"My package was proccessed on a Monday morning at 7 AM, but not picked up by DHL untill Wednesday.  The package then spent more than 24 hours at the local station it was picked up from before being sent out even though it arrived by 8am.  Their tracking function does not even give an extimated date of delivery.  My only consolation is that they have handed off my package to the USPS here locally.  What should have taken 3-4 buisness days to go from Tennessee to Orlando has now taken 6 and I don't even have it yet.","Jan. 26, 2009",0,"Donald of Orlando, FL",,2021-05-26 11:34:31.122807,2021-05-26 11:34:31.332647,DHL
review-223469,,"I shipped a package (toshiba computer and four pair shoes) to Haiti via DHL. I asked how much would it cost to send it w/insurance, she calculated the cost and told me it would be $188.11. I asked her if the shipping label was filled out correctly, she checked it out and told me it was correct and the package should arrive Thursday (11Dec08) or Friday (12Dec08). I noticed on the computer that the destination was Port Au Prince, so I told her that it should be going to Cap Haitien. She told me it had to go to there first then it would be forwarded to Cap Haitien to the address on the shippping label. I paid the amount due, she taped the package up and gave me the receipt. When the package got to Port Au Prince I received a call from someone telling me I had to pay more before they could forward the package to Cap Haitien. I contacted DHL and they told me it was nothing they could do, I had to pay whatever is due. If I was told that earlier I would decided to do something different.","Dec. 19, 2008",0,"Ines of Orlando, FL",,2021-05-26 11:34:31.332647,2021-05-26 11:34:31.553030,DHL
review-223468,,i placed an order for two items from mlb.com and never received my merchandise. i contacted mib.com by email two or three times and didn't bother to respond. dhl said they delivered it but didn't leave a notice of delivery; they sent the driver out to leave me a note of where the package was left. i never have had any problems about receiving packages in the past.,"Dec. 17, 2008",0,"Sandra of 1239 E Topeka Dr, AZ",,2021-05-26 11:34:31.553030,2021-05-26 11:34:35.763947,DHL
review-223467,,"Do not use DHL for any time sensitive deliveries!!! I paid $17 for next day shipping on an order I needed for my finals week of my last semester of school. I used DHL's online tracking information which told me my package would arrive Dec. 9. After it did not arrive on the 9th, I called DHL to find out why. The person I spoke to told me the package was held up but could not tell me why. He then assured me it would arrive later that day. When it did not arrive by 6:45 p.m. on Dec. 10, I called again. The person I spoke to this time sounded very annoyed and told me it would come that night. When the package did not come that night, I called again first thing in the morning on Dec. 11. Finally the person I spoke to was very helpful and I was able to get the package held at the DHL office so I could pick it up. The person even made sure to get my phone number and had someone at the office call me to confirm the pick-up. Although the office was difficult to find, I had no other problems picking up the package on my own. Yet, it is absolutely ridiculous that next day shipping takes three days and three phone calls! I will never use DHL again!","Dec. 11, 2008",0,"Jessica of Pittsburgh, PA",,2021-05-26 11:34:35.763947,2021-05-26 11:34:38.954685,DHL
review-223466,,"On Thursday November 6th , I contracted DHL for a next day delivery of 8 packages of my daughter's belongings from Buffalo, NY to Brooklyn, NY. One package arrived on Friday November 7th, five packages arrived on Monday November 10th and I picked one package up at the Brooklyn DHL depot on Tuesday November 11th. DHL called me today and said that the last package has arrived and is now lodged at the Brooklyn depot.","Nov. 13, 2008",0,"Abdullah of Brooklyn, NY",,2021-05-26 11:34:43.178417,2021-05-26 11:34:46.342410,DHL
review-223465,,"My Parcel left from NY on 23rd October. Estimated delivery date was 10/30/08. When I tracked the package, I found that it had reached the DHL hub in Dublin CA on the 27th October, This Dublin, CA facility is 10-15 miles from my place. I called DHL Few times to find out about my shipment I have been told by their representative it will be delivered on 30th, next day they said it will be delivered on 31st and today on Nov 3rd they say that they have shortage of drivers and the route is cancelled and they do not know the estimated delivery time of my package. One of their Customer respresentiave was suggesting me to go to their delivery center in Dublin, CA to pick up my packet. Why should I go their to collect my parcel, they are suppose to deliver it to me.

                    
                        
                    
                        
                            
                        
                    
                        
                            DHL website says for DHL Ground Service Guaranteed delivery Monday through Friday within 1-6 business days.
                        
                    
                        
                            
                        
                    
                        
                            I have been waiting for the packet from past 10 days and I left work early on 30th and 31st for the packet delivery.waited & waited. I've shipped packages internationally in that time frame. I lost few hours of work. 
                        
                    
                        
                            I don't know if the carrier will be able to deliver it to my door...in which case, I probably won't be here. 
                        
                    
                        
                             
                        
                    
                        
                    
                
                    ","Nov. 3, 2008",0,"Kumar of Walnut Creek, CA",,2021-05-26 11:34:46.342410,2021-05-26 11:34:47.578848,DHL
review-223464,,"DHL has been billing my company incorrectly for more than 10 months (every month in 2008).  They've billed us hundreds of dollars for deliveries that aren't ours. I have heavy documentation of our phone calls and faxes that show that their records are incorrect. They have been unable to produce a single airbill or log supporting their billing claims.  It has taken hours to try to resolve the problem, but DHL now has referred my company's account to a collections agency.  I sent the collections agency 49 pages of documentation to show that the charges are wrong.  I am now concerned about my company's credit rating being damaged and after 10 months there seems to be no end in sight. I'm not sure what recourse we have, if any.   We use DHL only if a client provides a hard-coded pre-printed airbill (ie, we would never willingly use DHL).","Oct. 31, 2008",0,"Melissa of Herndon, VA",,2021-05-26 11:34:47.578848,2021-05-26 11:34:48.777682,DHL
review-223463,,"Uni shippers is a third party shipping service. We would ship DHL through Uni shippers, until we noticed suspicious actives with our billing. DHL has a money back guarantee when shipments are late. A DHL service failure form was always filled and faxed to uni shippers for them to process. ( Uni shipper Rep, Joanna told us to do so) Unfortunately  Uni shippers never reported them to dhl. So Unishippers are trying to bill us for them, but we reported them! I have complaint to DHL about this , and applied for a DHL account, and received a DHL account#. We then started paying DHL directly, and have been billed by DHL not Unishippers. However recently our DHL account was mysteriously placed on a cash basis, Dhl claims Unishippers placed us on cash basis, and Mike from Unishippers denied it, he claimed a week ago that we don't have a balance with them there is no reason why he would of done that, but asked me for our DHL acct# to look into the matter. Our account was then taken off cash basis! But the bill I received today is from Uni shippers letterhead not DHL! It now turns out that our DHL acct# has been transferred to Uni shippers! with out notifying us!! When I called Mike from Uni shippers today, he said we also have an outstanding balance along with the new billing!!...all those service failures they want us to pay for! So far I have been on hold with DHL for an hour.","Oct. 30, 2008",0,"Jerayr of Glendale, CA",,2021-05-26 11:34:48.777682,2021-05-26 11:34:51.990917,DHL
review-223462,,"I ordered a laptop and DHL was used as the shipper.  My estimated delivery date was 10/28/08.  When I tracked the package, I found that it had reached the DHL hub in Kansas City on the 26th.  Excited and impatient, I called today to find out about my shipment.  An automated service informed me that the package was to be delivered today, 10/29.  I left work early so my husband could run errands while I waited on the delivery.  And waited.  And waited.  Finally calling to speak to a live person at DHL, we were informed that the package had been picked up by USPS and the estimated delivery date would be November 4th.  I've shipped packages internationally in that time frame.  Believing that I received bad information during my first call, I called DHL again.  This time, I got attitude and, Take it up with Dell.  True...Dell could have chosen a more efficient shipping method.  And gosh...thanks for the tracking number...that is completely useless to me!","Oct. 29, 2008",0,"Angela of Salina, KS",,2021-05-26 11:34:51.990917,2021-05-26 11:34:54.200216,DHL
review-223461,,"Yesterday I was expecting a highly personal, and time sensitive package that was mailed from Tucson, AZ to UT on 10/27/08.  At ~1 pm I called 1-800-225-53355 because the website tracking showed the package delivered and signed for at 9:30 a.m.  but I had received no package and was home all day.  I was told that the package was delivered and I explained that no, it wasn't and it needed to be tracked.  I was told that they would put a trace on the package, contact the driver and make him retrace his route and retrieve the misdelivered package and redeliver it to me.  At 2:30 I called again because I had heard nothing.  Again I was told that the package was delivered and signed for.  Again I explained the situation and was told that they would place a track on the package...etc.  I called again at 3:30.  Repeat the scenario.  At this point I reiterated the time sensitive and personal nature of the package and that I MUST have the package that day and that I was concerned that the local office was going to close before the issue was resolved.  I was assured that this was not the case.  At 4:30 I called again and believe it or not, was again told that the package was delivered and signed for at 9:30 am!  Repeat the above scenario.  At ~5 pm I received a phone call from someone who said they were checking to see if the package was delivered.  I told them no.  I was told that a dispatcher would call me immediately.  At 6 pm I called again and was told for the first time that I had reached a call center, that all of the calls to DHL were received by a call center and that the only info they had noted was my first call at 1 pm and that the local office was now closed and that I would have to wait until the next day!  I told Kristen (badge #392) that I would not hang up until the issue was resolved.  I finally insisted on speaking with a supervisor.  The supervisor of the call center in San Antonio, Belinda Stover (Badge #QIA)informed me that the Salt Lake City supervisor's name was Barbara Evert but they would not give me a local phone number.  I asked what she would do if she were the customer and she told me to file a formal complaint.  She put me on hold and when she returned, she said she had filed the complaint (confirmation #1028-1733-9548 and that I would be contacted by a DHL executive by 5 pm today.  I will post the follow up if/when I hear from somebody.","Oct. 29, 2008",0,"Jacque of Brigham City, UT",,2021-05-26 11:34:54.200216,2021-05-26 11:34:56.448594,DHL
review-223460,,"Every time we have a time, we have a delivery sent to us via our corporate office. They are either 10 hours late or 3 days late when overnight is being paid for!!! EVERY TIME!!! It is time sensitive material they are the most unreliable company I have ever dealt with..... We are waiting for checks so we can pay our office bills some had to be put off a week but we were promised the check so we promised the debtors that needed to be paid. ONCE AGAIN DHL DROPS THE BALL, PEOPLE WOULD BE CRAZY TO USE DHL FOR THEIR SHIPPING NEEDS. WOULD BE BETTER OFF BUYING STAMP AND SENDING REGULAR MAIL!!!","Oct. 22, 2008",0,"James of Waltham, MA",,2021-05-26 11:34:56.448594,2021-05-26 11:34:59.653227,DHL
review-223459,,"A package sent to us from AT&T was shipped 2nd day DHL - the package arrived at the Dublin, CA facility Wednesday morning 10-15-08. I am writing this on 10-21-08, the package cannot be located. DHL's tracking number and website as well as their management are worthless. The package was received by the Dublin, CA DHL facility twice (what does that mean? ) but no further activity is shown - their tracking system apparently doesn't accomplish much. I have called every day, I get the same excuse, they've reorganized and can't figure out where the package is, every day the same excuse, the facility is a couple of miles from my home, but they can't even assure me that if I went there, that I could pick up the package, since the facility is open only during business hours M-F, I can't just run over to see if the package can be found. I spoke to a customer service supervisor this morning - totally clueless, couldn't tell me anything helpful, same story about reorganizing, couldn't assure me that If I wanted to pick up the package, that if would be there available for pickup, apparently they don't know where the package is (was told that several times by DHL personnel).Several times, the customer service told me that they would e-mail the Dublin facility to be sure that I would receive the package the next day, that was sometime last week - still nothing. I have asked DHL customer service for the phone number of the Dublin facility, I have been told that I cannot call them - some service. I would suggest to anyone thinking of using DHL - do not use DHL under any circumstances! They have no customer service personnel who can provide any useful services - this is the most pathetic bunch of idiots I've ever encountered. I've even suggested DHL call Fed-Ex and have them send it overnight, at least I would get the package - but since they can't locate the package, I assume they couldn't give it to Fed-Ex.
                    ","Oct. 21, 2008",0,"Tom of Dublin, CA",,2021-05-26 11:34:59.653227,2021-05-26 11:35:01.849625,DHL
